date,ebene1,ebene2,ebene3,bestand,fluss
2015-10-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,0.2
2016-01-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,0.5
2016-04-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,-2.7
2016-07-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,0.2
2016-10-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,0.9
2017-01-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,-1.2
2017-04-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,0.6
2017-07-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,-0.9
2017-10-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,-3.1
2018-01-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,0.7
2018-04-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,-0.0
2018-07-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,1.5
2018-10-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,1.6
2019-01-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,0.7
2019-04-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,-0.0
2019-07-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,-0.9
2019-10-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,-0.8
2020-01-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,0.5
2020-04-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,1.9
2020-07-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,-0.7
2020-10-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,-0.0
2021-01-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,-1.7
2021-04-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,1.1
2021-07-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,1.3
2021-10-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,0.0
2022-01-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,0.3
2022-04-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,1.8
2022-07-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,0.5
2022-10-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,0.3
2023-01-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,2.2
2023-04-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,0.8
2023-07-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,1.8
2023-10-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,0.0
2024-01-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,3.2
2024-04-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,-0.3
2024-07-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,0.3
2024-10-01,Wertpapiere,Schuldverschreibungen,Langfristige Schuldverschreibungen,,-2.6
2000-01-01,Kredite,Kredite,Kurzfristige Kredite,,38.1
2000-04-01,Kredite,Kredite,Kurzfristige Kredite,,34.0
2000-07-01,Kredite,Kredite,Kurzfristige Kredite,,-1.9
2000-10-01,Kredite,Kredite,Kurzfristige Kredite,,16.0
2001-01-01,Kredite,Kredite,Kurzfristige Kredite,,56.1
2001-04-01,Kredite,Kredite,Kurzfristige Kredite,,3.6
2001-07-01,Kredite,Kredite,Kurzfristige Kredite,,-13.7
2001-10-01,Kredite,Kredite,Kurzfristige Kredite,,2.0
2002-01-01,Kredite,Kredite,Kurzfristige Kredite,,-5.9
2002-04-01,Kredite,Kredite,Kurzfristige Kredite,,-7.9
2002-07-01,Kredite,Kredite,Kurzfristige Kredite,,3.7
2002-10-01,Kredite,Kredite,Kurzfristige Kredite,,12.3
2003-01-01,Kredite,Kredite,Kurzfristige Kredite,,18.6
2003-04-01,Kredite,Kredite,Kurzfristige Kredite,,1.3
2003-07-01,Kredite,Kredite,Kurzfristige Kredite,,4.6
2003-10-01,Kredite,Kredite,Kurzfristige Kredite,,-0.5
2004-01-01,Kredite,Kredite,Kurzfristige Kredite,,5.9
2004-04-01,Kredite,Kredite,Kurzfristige Kredite,,-12.4
2004-07-01,Kredite,Kredite,Kurzfristige Kredite,,-1.2
2004-10-01,Kredite,Kredite,Kurzfristige Kredite,,-16.2
2005-01-01,Kredite,Kredite,Kurzfristige Kredite,,17.1
2005-04-01,Kredite,Kredite,Kurzfristige Kredite,,29.5
2005-07-01,Kredite,Kredite,Kurzfristige Kredite,,31.0
2005-10-01,Kredite,Kredite,Kurzfristige Kredite,,24.3
2006-01-01,Kredite,Kredite,Kurzfristige Kredite,,31.4
2006-04-01,Kredite,Kredite,Kurzfristige Kredite,,18.8
2006-07-01,Kredite,Kredite,Kurzfristige Kredite,,11.3
2006-10-01,Kredite,Kredite,Kurzfristige Kredite,,17.4
2007-01-01,Kredite,Kredite,Kurzfristige Kredite,,-0.1
2007-04-01,Kredite,Kredite,Kurzfristige Kredite,,13.9
2007-07-01,Kredite,Kredite,Kurzfristige Kredite,,15.0
2007-10-01,Kredite,Kredite,Kurzfristige Kredite,,27.0
2008-01-01,Kredite,Kredite,Kurzfristige Kredite,,10.8
2008-04-01,Kredite,Kredite,Kurzfristige Kredite,,22.3
2008-07-01,Kredite,Kredite,Kurzfristige Kredite,,20.4
2008-10-01,Kredite,Kredite,Kurzfristige Kredite,,-0.1
2009-01-01,Kredite,Kredite,Kurzfristige Kredite,,9.3
2009-04-01,Kredite,Kredite,Kurzfristige Kredite,,0.8
2009-07-01,Kredite,Kredite,Kurzfristige Kredite,,-16.3
2009-10-01,Kredite,Kredite,Kurzfristige Kredite,,-7.3
2010-01-01,Kredite,Kredite,Kurzfristige Kredite,,-2.1
2010-04-01,Kredite,Kredite,Kurzfristige Kredite,,21.0
2010-07-01,Kredite,Kredite,Kurzfristige Kredite,,0.6
2010-10-01,Kredite,Kredite,Kurzfristige Kredite,,11.2
2011-01-01,Kredite,Kredite,Kurzfristige Kredite,,34.6
2011-04-01,Kredite,Kredite,Kurzfristige Kredite,,7.3
2011-07-01,Kredite,Kredite,Kurzfristige Kredite,,35.6
2011-10-01,Kredite,Kredite,Kurzfristige Kredite,,3.2
2012-01-01,Kredite,Kredite,Kurzfristige Kredite,,11.0
2012-04-01,Kredite,Kredite,Kurzfristige Kredite,,2.1
2012-07-01,Kredite,Kredite,Kurzfristige Kredite,,-3.9
2012-10-01,Kredite,Kredite,Kurzfristige Kredite,,11.3
2013-01-01,Kredite,Kredite,Kurzfristige Kredite,,14.1
2013-04-01,Kredite,Kredite,Kurzfristige Kredite,,14.9
2013-07-01,Kredite,Kredite,Kurzfristige Kredite,,10.1
2013-10-01,Kredite,Kredite,Kurzfristige Kredite,,3.1
2014-01-01,Kredite,Kredite,Kurzfristige Kredite,,28.4
2014-04-01,Kredite,Kredite,Kurzfristige Kredite,,17.4
2014-07-01,Kredite,Kredite,Kurzfristige Kredite,,17.3
2014-10-01,Kredite,Kredite,Kurzfristige Kredite,,28.9
2015-01-01,Kredite,Kredite,Kurzfristige Kredite,,16.2
2015-04-01,Kredite,Kredite,Kurzfristige Kredite,,10.9
2015-07-01,Kredite,Kredite,Kurzfristige Kredite,,4.8
2015-10-01,Kredite,Kredite,Kurzfristige Kredite,,8.2
2016-01-01,Kredite,Kredite,Kurzfristige Kredite,,8.2
2016-04-01,Kredite,Kredite,Kurzfristige Kredite,,0.9
2016-07-01,Kredite,Kredite,Kurzfristige Kredite,,5.6
2016-10-01,Kredite,Kredite,Kurzfristige Kredite,,27.9
2017-01-01,Kredite,Kredite,Kurzfristige Kredite,,27.5
2017-04-01,Kredite,Kredite,Kurzfristige Kredite,,-0.1
2017-07-01,Kredite,Kredite,Kurzfristige Kredite,,-7.2
2017-10-01,Kredite,Kredite,Kurzfristige Kredite,,10.4
2018-01-01,Kredite,Kredite,Kurzfristige Kredite,,3.1
2018-04-01,Kredite,Kredite,Kurzfristige Kredite,,10.1
2018-07-01,Kredite,Kredite,Kurzfristige Kredite,,-2.5
2018-10-01,Kredite,Kredite,Kurzfristige Kredite,,12.8
2019-01-01,Kredite,Kredite,Kurzfristige Kredite,,31.3
2019-04-01,Kredite,Kredite,Kurzfristige Kredite,,15.8
2019-07-01,Kredite,Kredite,Kurzfristige Kredite,,1.3
2019-10-01,Kredite,Kredite,Kurzfristige Kredite,,38.1
2020-01-01,Kredite,Kredite,Kurzfristige Kredite,,-4.1
2020-04-01,Kredite,Kredite,Kurzfristige Kredite,,3.0
2020-07-01,Kredite,Kredite,Kurzfristige Kredite,,5.1
2020-10-01,Kredite,Kredite,Kurzfristige Kredite,,14.0
2021-01-01,Kredite,Kredite,Kurzfristige Kredite,,19.6
2021-04-01,Kredite,Kredite,Kurzfristige Kredite,,24.8
2021-07-01,Kredite,Kredite,Kurzfristige Kredite,,26.5
2021-10-01,Kredite,Kredite,Kurzfristige Kredite,,30.6
2022-01-01,Kredite,Kredite,Kurzfristige Kredite,,44.1
2022-04-01,Kredite,Kredite,Kurzfristige Kredite,,58.2
2022-07-01,Kredite,Kredite,Kurzfristige Kredite,,69.2
2022-10-01,Kredite,Kredite,Kurzfristige Kredite,,8.2
2023-01-01,Kredite,Kredite,Kurzfristige Kredite,,13.4
2023-04-01,Kredite,Kredite,Kurzfristige Kredite,,0.9
2023-07-01,Kredite,Kredite,Kurzfristige Kredite,,11.0
2023-10-01,Kredite,Kredite,Kurzfristige Kredite,,16.4
2024-01-01,Kredite,Kredite,Kurzfristige Kredite,,25.9
2024-04-01,Kredite,Kredite,Kurzfristige Kredite,,11.1
2024-07-01,Kredite,Kredite,Kurzfristige Kredite,,13.6
2024-10-01,Kredite,Kredite,Kurzfristige Kredite,,13.4
2000-01-01,Kredite,Kredite,Langfristige Kredite,,13.8
2000-04-01,Kredite,Kredite,Langfristige Kredite,,7.5
2000-07-01,Kredite,Kredite,Langfristige Kredite,,-8.6
2000-10-01,Kredite,Kredite,Langfristige Kredite,,18.7
2001-01-01,Kredite,Kredite,Langfristige Kredite,,2.4
2001-04-01,Kredite,Kredite,Langfristige Kredite,,4.7
2001-07-01,Kredite,Kredite,Langfristige Kredite,,-5.2
2001-10-01,Kredite,Kredite,Langfristige Kredite,,4.3
2002-01-01,Kredite,Kredite,Langfristige Kredite,,19.6
2002-04-01,Kredite,Kredite,Langfristige Kredite,,11.7
2002-07-01,Kredite,Kredite,Langfristige Kredite,,8.4
2002-10-01,Kredite,Kredite,Langfristige Kredite,,-5.4
2003-01-01,Kredite,Kredite,Langfristige Kredite,,11.3
2003-04-01,Kredite,Kredite,Langfristige Kredite,,-0.5
2003-07-01,Kredite,Kredite,Langfristige Kredite,,3.4
2003-10-01,Kredite,Kredite,Langfristige Kredite,,-4.6
2004-01-01,Kredite,Kredite,Langfristige Kredite,,-13.6
2004-04-01,Kredite,Kredite,Langfristige Kredite,,-2.3
2004-07-01,Kredite,Kredite,Langfristige Kredite,,3.4
2004-10-01,Kredite,Kredite,Langfristige Kredite,,-0.4
2005-01-01,Kredite,Kredite,Langfristige Kredite,,-12.2
2005-04-01,Kredite,Kredite,Langfristige Kredite,,2.5
2005-07-01,Kredite,Kredite,Langfristige Kredite,,0.3
2005-10-01,Kredite,Kredite,Langfristige Kredite,,-5.0
2006-01-01,Kredite,Kredite,Langfristige Kredite,,10.3
2006-04-01,Kredite,Kredite,Langfristige Kredite,,3.7
2006-07-01,Kredite,Kredite,Langfristige Kredite,,9.2
2006-10-01,Kredite,Kredite,Langfristige Kredite,,3.9
2007-01-01,Kredite,Kredite,Langfristige Kredite,,-1.0
2007-04-01,Kredite,Kredite,Langfristige Kredite,,2.7
2007-07-01,Kredite,Kredite,Langfristige Kredite,,6.9
2007-10-01,Kredite,Kredite,Langfristige Kredite,,3.6
2008-01-01,Kredite,Kredite,Langfristige Kredite,,3.2
2008-04-01,Kredite,Kredite,Langfristige Kredite,,-0.5
2008-07-01,Kredite,Kredite,Langfristige Kredite,,0.7
2008-10-01,Kredite,Kredite,Langfristige Kredite,,2.8
2009-01-01,Kredite,Kredite,Langfristige Kredite,,2.9
2009-04-01,Kredite,Kredite,Langfristige Kredite,,-0.3
2009-07-01,Kredite,Kredite,Langfristige Kredite,,5.5
2009-10-01,Kredite,Kredite,Langfristige Kredite,,8.7
2010-01-01,Kredite,Kredite,Langfristige Kredite,,9.6
2010-04-01,Kredite,Kredite,Langfristige Kredite,,8.0
2010-07-01,Kredite,Kredite,Langfristige Kredite,,1.3
2010-10-01,Kredite,Kredite,Langfristige Kredite,,5.9
2011-01-01,Kredite,Kredite,Langfristige Kredite,,-5.1
2011-04-01,Kredite,Kredite,Langfristige Kredite,,-7.8
2011-07-01,Kredite,Kredite,Langfristige Kredite,,-0.7
2011-10-01,Kredite,Kredite,Langfristige Kredite,,5.8
2012-01-01,Kredite,Kredite,Langfristige Kredite,,1.7
2012-04-01,Kredite,Kredite,Langfristige Kredite,,-5.1
2012-07-01,Kredite,Kredite,Langfristige Kredite,,0.6
2012-10-01,Kredite,Kredite,Langfristige Kredite,,-0.7
2013-01-01,Kredite,Kredite,Langfristige Kredite,,4.1
2013-04-01,Kredite,Kredite,Langfristige Kredite,,9.5
2013-07-01,Kredite,Kredite,Langfristige Kredite,,4.8
2013-10-01,Kredite,Kredite,Langfristige Kredite,,-6.5
2014-01-01,Kredite,Kredite,Langfristige Kredite,,2.4
2014-04-01,Kredite,Kredite,Langfristige Kredite,,2.0
2014-07-01,Kredite,Kredite,Langfristige Kredite,,1.8
2014-10-01,Kredite,Kredite,Langfristige Kredite,,17.5
2015-01-01,Kredite,Kredite,Langfristige Kredite,,-12.5
2015-04-01,Kredite,Kredite,Langfristige Kredite,,-4.6
2015-07-01,Kredite,Kredite,Langfristige Kredite,,1.7
2015-10-01,Kredite,Kredite,Langfristige Kredite,,5.1
2016-01-01,Kredite,Kredite,Langfristige Kredite,,5.7
2016-04-01,Kredite,Kredite,Langfristige Kredite,,4.2
2016-07-01,Kredite,Kredite,Langfristige Kredite,,16.4
2016-10-01,Kredite,Kredite,Langfristige Kredite,,12.1
2017-01-01,Kredite,Kredite,Langfristige Kredite,,-1.0
2017-04-01,Kredite,Kredite,Langfristige Kredite,,11.1
2017-07-01,Kredite,Kredite,Langfristige Kredite,,7.2
2017-10-01,Kredite,Kredite,Langfristige Kredite,,3.7
2018-01-01,Kredite,Kredite,Langfristige Kredite,,2.3
2018-04-01,Kredite,Kredite,Langfristige Kredite,,4.2
2018-07-01,Kredite,Kredite,Langfristige Kredite,,5.3
2018-10-01,Kredite,Kredite,Langfristige Kredite,,-19.0
2019-01-01,Kredite,Kredite,Langfristige Kredite,,-12.0
2019-04-01,Kredite,Kredite,Langfristige Kredite,,-25.7
2019-07-01,Kredite,Kredite,Langfristige Kredite,,-20.2
2019-10-01,Kredite,Kredite,Langfristige Kredite,,-9.4
2020-01-01,Kredite,Kredite,Langfristige Kredite,,-9.4
2020-04-01,Kredite,Kredite,Langfristige Kredite,,3.1
2020-07-01,Kredite,Kredite,Langfristige Kredite,,3.9
2020-10-01,Kredite,Kredite,Langfristige Kredite,,10.1
2021-01-01,Kredite,Kredite,Langfristige Kredite,,12.3
2021-04-01,Kredite,Kredite,Langfristige Kredite,,7.0
2021-07-01,Kredite,Kredite,Langfristige Kredite,,1.0
2021-10-01,Kredite,Kredite,Langfristige Kredite,,5.3
2022-01-01,Kredite,Kredite,Langfristige Kredite,,7.6
2022-04-01,Kredite,Kredite,Langfristige Kredite,,0.2
2022-07-01,Kredite,Kredite,Langfristige Kredite,,3.6
2022-10-01,Kredite,Kredite,Langfristige Kredite,,6.4
2023-01-01,Kredite,Kredite,Langfristige Kredite,,6.8
2023-04-01,Kredite,Kredite,Langfristige Kredite,,4.8
2023-07-01,Kredite,Kredite,Langfristige Kredite,,3.2
2023-10-01,Kredite,Kredite,Langfristige Kredite,,32.7
2024-01-01,Kredite,Kredite,Langfristige Kredite,,2.6
2024-04-01,Kredite,Kredite,Langfristige Kredite,,-5.7
2024-07-01,Kredite,Kredite,Langfristige Kredite,,12.2
2024-10-01,Kredite,Kredite,Langfristige Kredite,,5.1
2000-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-37.2
2000-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,37.2
2000-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,36.5
2000-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,109.0
2001-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-29.1
2001-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,33.4
2001-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,20.8
2001-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-11.5
2002-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-4.8
2002-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,25.8
2002-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,11.1
2002-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,18.5
2003-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,9.6
2003-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-0.7
2003-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,7.5
2003-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-15.7
2004-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,7.7
2004-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,39.3
2004-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,5.2
2004-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-17.8
2005-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,9.5
2005-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,6.1
2005-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-0.5
2005-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-1.0
2006-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,24.8
2006-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-3.1
2006-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-4.7
2006-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,17.1
2007-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-1.9
2007-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,2.9
2007-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,27.8
2007-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,6.8
2008-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-17.2
2008-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,2.1
2008-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,5.3
2008-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,4.7
2009-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,6.0
2009-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,2.3
2009-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-5.3
2009-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-2.5
2010-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-0.3
2010-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-2.0
2010-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,3.6
2010-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,3.8
2011-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-1.8
2011-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,0.3
2011-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,4.6
2011-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-1.1
2012-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,3.2
2012-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-2.5
2012-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-0.1
2012-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-2.1
2013-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,1.3
2013-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,0.2
2013-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,2.7
2013-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,1.1
2014-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-2.7
2014-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,5.0
2014-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-0.8
2014-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-5.3
2015-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-10.9
2015-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,1.0
2015-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-3.2
2015-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,2.4
2016-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-4.7
2016-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,0.1
2016-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,6.5
2016-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,26.8
2017-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-7.4
2017-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,7.3
2017-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-4.8
2017-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-2.1
2018-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,17.6
2018-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,7.1
2018-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-21.8
2018-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-9.3
2019-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,1.3
2019-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-4.6
2019-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,17.8
2019-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-9.8
2020-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-4.9
2020-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-28.1
2020-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,6.5
2020-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-72.5
2021-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,11.5
2021-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,2.5
2021-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-13.2
2021-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,13.3
2022-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,6.7
2022-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,6.5
2022-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,33.8
2022-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-2.3
2023-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-31.8
2023-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-3.6
2023-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-8.5
2023-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-9.9
2024-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,3.6
2024-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,0.9
2024-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,2.9
2024-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Börsennotierte Aktien,,-9.8
2000-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht-börsennotierte Aktien,,-0.2
2000-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht-börsennotierte Aktien,,-1.7
2000-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht-börsennotierte Aktien,,2.3
2000-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht-börsennotierte Aktien,,-4.7
2001-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht-börsennotierte Aktien,,-0.1
2001-04-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht-börsennotierte Aktien,,4.6
2001-07-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht-börsennotierte Aktien,,9.8
2001-10-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht-börsennotierte Aktien,,7.0
2002-01-01,Wertpapiere,Aktien und sonstige Anteilsrechte,Nicht-börsennotierte Aktien,,17.7
